# Daily global radiation [kJ/m2] De Bilt 1901-2014 (station 260) of Royal Netherlands Meteorological Institute (KNMI)
# Detrended to 2014 (second column, Versteeg/STOWA, 2015) and detrended to 1995 (third column, Versteeg/STOWA, 2015)
19011108   2142.7   2142.7
19011109   2108.2   2108.2
19011110   2073.6   2073.6
19011111   2021.8   2021.8
19011112   2489.8   2489.8
19011113   1952.6   1952.6
19011114   2241.5   2241.5
19011115   3736.0   3736.0
19011116   5589.8   5589.8
19011117   5077.4   5077.4
19011118   1779.8   1779.8
19011119   1762.6   1762.6
19011120   1745.3   1745.3
19011121   1693.4   1693.4
19011122   1658.9   1658.9
19011123   4870.6   4870.6
19011124   4452.0   4452.0
19011125   2170.5   2170.5
19011126   1555.2   1555.2
19011127   1537.9   1537.9
19011128   2546.2   2546.2
19011129   2321.3   2321.3
19011130   1675.2   1675.2
19011201   1451.5   1451.5
19011202   1434.2   1434.2
19011203   2253.1   2253.1
19011204   4506.8   4506.8
19011205   3674.3   3674.3
19011206   1365.1   1365.1
19011207   1347.8   1347.8
19011208   1330.6   1330.6
19011209   1480.1   1480.1
19011210   2346.6   2346.6
19011211   1296.0   1296.0
19011212   1296.0   1296.0
19011213   1314.7   1314.7
19011214   1278.7   1278.7
19011215   2324.8   2324.8
19011216   1261.4   1261.4
19011217   3033.8   3033.8
19011218   1244.2   1244.2
19011219   1244.2   1244.2
19011220   1244.2   1244.2
19011221   1244.2   1244.2
19011222   1244.2   1244.2
19011223   1244.2   1244.2
19011224   1244.2   1244.2
19011225   2467.8   2467.8
19011226   1698.7   1698.7
19011227   3175.5   3175.5
19011228   1899.5   1899.5
19011229   2041.3   2041.3
19011230   1278.7   1278.7
19011231   1458.4   1458.4
