# THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE
# qq [W/m2]  Q        = Global radiation
# De Bilt ( 52.10N,   5.18E,    1.9m, <a href="http://www.knmi.nl/klimatologie/metadata/debilt.html" target="_new">metadata</a>)
# from <a href="http://www.knmi.nl/klimatologie/daggegevens/download.html">KNMI climatological service</a>
# These data have not been corrected for changes in observing practices and the surroundings
# last updated 2017-06-15
# Added a factor 1.022 to data before 1-1-1981 to correct for the difference between IPS1956 and WRR
 1958  9  6  170.69
 1958  9  7  124.20
 1958  9  8   92.97
 1958  9  9   93.57
 1958  9 10  163.24
 1958  9 11  109.42
 1958  9 12   98.53
 1958  9 13  183.70
 1958  9 14  181.45
 1958  9 15   68.61
 1958  9 16   19.99
 1958  9 17  136.74
 1958  9 18   96.88
 1958  9 19  110.83
 1958  9 20  118.29
 1958  9 21   84.10
 1958  9 22   71.21
 1958  9 23  152.83
 1958  9 24   77.48
 1958  9 25   89.90
 1958  9 26   72.63
 1958  9 27  106.81
 1958  9 28  152.95
 1958  9 29  101.96
 1958  9 30   15.61
 1958 10  1   48.14
 1958 10  2   79.13
 1958 10  3  139.58
 1958 10  4   69.32
 1958 10  5  105.63
 1958 10  6  121.24
 1958 10  7   89.07
 1958 10  8   70.14
 1958 10  9   17.86
 1958 10 10   35.01
 1958 10 11  102.08
 1958 10 12   54.53
 1958 10 13   39.86
 1958 10 14   50.75
 1958 10 15   82.33
 1958 10 16   82.09
 1958 10 17  102.20
 1958 10 18   94.63
 1958 10 19   40.34
 1958 10 20   86.70
 1958 10 21   36.43
 1958 10 22   24.96
 1958 10 23   51.22
 1958 10 24   31.35
 1958 10 25   27.92
 1958 10 26   19.04
 1958 10 27   28.98
 1958 10 28   28.74
 1958 10 29   25.43
 1958 10 30   11.83
 1958 10 31    6.98
 1958 11  1   83.27
 1958 11  2   24.01
 1958 11  3   24.13
 1958 11  4   37.73
 1958 11  5   30.75
 1958 11  6   45.07
 1958 11  7   13.96
 1958 11  8    9.94
 1958 11  9   59.97
 1958 11 10   56.19
 1958 11 11   44.59
 1958 11 12   23.07
 1958 11 13   23.78
 1958 11 14   43.88
 1958 11 15   69.91
 1958 11 16   62.10
 1958 11 17   35.49
 1958 11 18   20.23
 1958 11 19   30.52
 1958 11 20   18.33
 1958 11 21   31.46
 1958 11 22   11.71
 1958 11 23   12.54
 1958 11 24    5.91
 1958 11 25   12.78
 1958 11 26   20.23
 1958 11 27    9.34
 1958 11 28   12.07
 1958 11 29   12.07
 1958 11 30   15.02
 1958 12  1   53.82
 1958 12  2   19.40
 1958 12  3   35.25
 1958 12  4    9.46
 1958 12  5   22.71
 1958 12  6   49.09
 1958 12  7   20.70
 1958 12  8   32.17
 1958 12  9   22.00
 1958 12 10   25.31
 1958 12 11    6.03
 1958 12 12    7.33
 1958 12 13   33.71
 1958 12 14    3.43
 1958 12 15    6.03
 1958 12 16    7.93
 1958 12 17   17.15
 1958 12 18   11.36
 1958 12 19    9.34
 1958 12 20   27.80
 1958 12 21    9.46
 1958 12 22   40.34
 1958 12 23   17.15
 1958 12 24    4.49
 1958 12 25   12.30
 1958 12 26   10.53
 1958 12 27    2.25
 1958 12 28    5.68
 1958 12 29   23.42
 1958 12 30   26.02
 1958 12 31    9.46
 1959  1  1   37.97
 1959  1  2   14.43
 1959  1  3   18.10
 1959  1  4   31.11
 1959  1  5   22.36
 1959  1  6   36.55
 1959  1  7   14.43
 1959  1  8   39.15
 1959  1  9   13.96
 1959  1 10   17.15
 1959  1 11   33.36
 1959  1 12    9.58
 1959  1 13   25.67
 1959  1 14   18.57
 1959  1 15   20.35
 1959  1 16   42.58
 1959  1 17   24.25
 1959  1 18    9.11
 1959  1 19   17.86
 1959  1 20   12.30
 1959  1 21   48.02
 1959  1 22   28.51
 1959  1 23   58.32
 1959  1 24   61.75
 1959  1 25   63.17
 1959  1 26   65.65
 1959  1 27   66.00
 1959  1 28   72.16
 1959  1 29   69.79
 1959  1 30   22.71
 1959  1 31   77.60
 1959  2  1   85.40
 1959  2  2   93.21
 1959  2  3   76.77
 1959  2  4   80.67
 1959  2  5   74.76
 1959  2  6   17.27
 1959  2  7   12.89
 1959  2  8   16.32
 1959  2  9   10.76
 1959  2 10   16.92
 1959  2 11   14.08
 1959  2 12   24.84
 1959  2 13   16.92
 1959  2 14   31.82
 1959  2 15   17.27
 1959  2 16   30.04
 1959  2 17   37.62
 1959  2 18   15.97
 1959  2 19   22.59
 1959  2 20   74.05
 1959  2 21   33.48
 1959  2 22   59.73
 1959  2 23   64.94
 1959  2 24   47.31
 1959  2 25   40.10
 1959  2 26  102.32
 1959  2 27  101.73
 1959  2 28  119.59
 1959  3  1  108.82
 1959  3  2  113.56
 1959  3  3   61.86
 1959  3  4   55.59
 1959  3  5  104.68
 1959  3  6   99.72
 1959  3  7   78.19
 1959  3  8   28.86
 1959  3  9  147.50
 1959  3 10  116.51
 1959  3 11  132.36
 1959  3 12   75.94
 1959  3 13  137.57
 1959  3 14   71.09
 1959  3 15   33.12
 1959  3 16   64.70
 1959  3 17  139.58
 1959  3 18   48.97
 1959  3 19  136.15
 1959  3 20   51.10
 1959  3 21   19.04
 1959  3 22   27.80
 1959  3 23   34.30
 1959  3 24  145.14
 1959  3 25   24.72
 1959  3 26  156.14
 1959  3 27  150.82
 1959  3 28  159.10
 1959  3 29  141.00
 1959  3 30   79.37
 1959  3 31  182.64
 1959  4  1   89.19
 1959  4  2   82.68
 1959  4  3  163.71
 1959  4  4  175.42
 1959  4  5  138.99
 1959  4  6   69.32
 1959  4  7  142.77
 1959  4  8  150.46
 1959  4  9  134.85
 1959  4 10   89.19
 1959  4 11  119.35
 1959  4 12  159.33
 1959  4 13  202.86
 1959  4 14  230.54
 1959  4 15   99.24
 1959  4 16   78.07
 1959  4 17  231.49
 1959  4 18  138.75
 1959  4 19  201.21
 1959  4 20  216.58
 1959  4 21  156.97
 1959  4 22  211.02
 1959  4 23  204.16
 1959  4 24  271.82
 1959  4 25  183.23
 1959  4 26   94.16
 1959  4 27  132.01
 1959  4 28  102.91
 1959  4 29  145.26
 1959  4 30   59.97
 1959  5  1  144.19
 1959  5  2  185.95
 1959  5  3  168.80
 1959  5  4  250.18
 1959  5  5  143.13
 1959  5  6  283.77
 1959  5  7  272.06
 1959  5  8  261.77
 1959  5  9  223.68
 1959  5 10  262.72
 1959  5 11  248.88
 1959  5 12  286.02
 1959  5 13  294.06
 1959  5 14  274.07
 1959  5 15  255.50
 1959  5 16  255.15
 1959  5 17  259.64
 1959  5 18  203.45
 1959  5 19  123.96
 1959  5 20  148.33
 1959  5 21  289.33
 1959  5 22  298.79
 1959  5 23  322.81
 1959  5 24  328.84
 1959  5 25  322.69
 1959  5 26   68.84
 1959  5 27  133.66
 1959  5 28  143.84
 1959  5 29  209.01
 1959  5 30  327.89
 1959  5 31  233.50
 1959  6  1  192.57
 1959  6  2  293.94
 1959  6  3  334.87
 1959  6  4  284.95
 1959  6  5  263.31
 1959  6  6  202.15
 1959  6  7  264.02
 1959  6  8  257.16
 1959  6  9  283.30
 1959  6 10  173.29
 1959  6 11  255.85
 1959  6 12  340.55
 1959  6 13  342.20
 1959  6 14  341.49
 1959  6 15  201.80
 1959  6 16  279.51
 1959  6 17  319.49
 1959  6 18  291.22
 1959  6 19  290.99
 1959  6 20  345.75
 1959  6 21  297.49
 1959  6 22  246.75
 1959  6 23  239.18
 1959  6 24  294.53
 1959  6 25  275.25
 1959  6 26  112.25
 1959  6 27  164.77
 1959  6 28  125.86
 1959  6 29  225.93
 1959  6 30   64.23
 1959  7  1  147.15
 1959  7  2   59.38
 1959  7  3  120.06
 1959  7  4  295.60
 1959  7  5  297.49
 1959  7  6  273.12
 1959  7  7  312.28
 1959  7  8  311.80
 1959  7  9  274.19
 1959  7 10  219.90
 1959  7 11  267.45
 1959  7 12  151.88
 1959  7 13  243.91
 1959  7 14  216.35
 1959  7 15  273.60
 1959  7 16  324.34
 1959  7 17  218.12
 1959  7 18  259.29
 1959  7 19  252.54
 1959  7 20  327.06
 1959  7 21  310.98
 1959  7 22  259.76
 1959  7 23  316.06
 1959  7 24  266.50
 1959  7 25  291.22
 1959  7 26  296.66
 1959  7 27  147.27
 1959  7 28  175.18
 1959  7 29  120.42
 1959  7 30   62.34
 1959  7 31   85.05
 1959  8  1  215.40
 1959  8  2  189.50
 1959  8  3   68.96
 1959  8  4  127.51
 1959  8  5   79.13
 1959  8  6  129.76
 1959  8  7  242.96
 1959  8  8  249.70
 1959  8  9  128.22
 1959  8 10  230.66
 1959  8 11   42.47
 1959  8 12   70.03
 1959  8 13  222.26
 1959  8 14  118.64
 1959  8 15  208.66
 1959  8 16  238.11
 1959  8 17  254.20
 1959  8 18  264.02
 1959  8 19  247.34
 1959  8 20  235.15
 1959  8 21  208.42
 1959  8 22  170.45
 1959  8 23  158.50
 1959  8 24  201.44
 1959  8 25  199.20
 1959  8 26  198.60
 1959  8 27  177.67
 1959  8 28  152.12
 1959  8 29  190.44
 1959  8 30  206.17
 1959  8 31  199.43
 1959  9  1  199.43
 1959  9  2  218.24
 1959  9  3  212.80
 1959  9  4  214.34
 1959  9  5  208.78
 1959  9  6  198.60
 1959  9  7  211.85
 1959  9  8  201.68
 1959  9  9  196.12
 1959  9 10  176.96
 1959  9 11  174.83
 1959  9 12  166.90
 1959  9 13  157.09
 1959  9 14  151.53
 1959  9 15  194.70
 1959  9 16   95.46
 1959  9 17  183.11
 1959  9 18  127.99
 1959  9 19   94.39
 1959  9 20  125.15
 1959  9 21  142.30
 1959  9 22  156.14
 1959  9 23  114.03
 1959  9 24  109.89
 1959  9 25  123.85
 1959  9 26   88.60
 1959  9 27  138.63
 1959  9 28  122.66
 1959  9 29  133.66
 1959  9 30   98.06
 1959 10  1  126.80
 1959 10  2  114.03
 1959 10  3  113.44
 1959 10  4   65.77
 1959 10  5  126.33
 1959 10  6  132.84
 1959 10  7  125.86
 1959 10  8  108.00
 1959 10  9   92.03
 1959 10 10   95.10
 1959 10 11   25.67
 1959 10 12   58.91
 1959 10 13   55.00
 1959 10 14  100.66
 1959 10 15  102.08
 1959 10 16  103.62
 1959 10 17   83.27
 1959 10 18   61.04
 1959 10 19   23.54
 1959 10 20   75.11
 1959 10 21   27.80
 1959 10 22   98.06
 1959 10 23   41.05
 1959 10 24   20.23
 1959 10 25   82.68
 1959 10 26   74.40
 1959 10 27    7.33
 1959 10 28   82.68
 1959 10 29   77.00
 1959 10 30    8.75
 1959 10 31   35.96
 1959 11  1   34.89
 1959 11  2   69.55
 1959 11  3   40.93
 1959 11  4   43.53
 1959 11  5   64.11
 1959 11  6   28.98
 1959 11  7   40.57
 1959 11  8   39.15
 1959 11  9   19.99
 1959 11 10   47.20
 1959 11 11   20.70
 1959 11 12   45.66
 1959 11 13   16.92
 1959 11 14   44.48
 1959 11 15   26.26
 1959 11 16   25.90
 1959 11 17   55.24
 1959 11 18   22.95
 1959 11 19   29.69
 1959 11 20   53.94
 1959 11 21   52.28
 1959 11 22   46.72
 1959 11 23    9.82
 1959 11 24    6.03
 1959 11 25   10.05
 1959 11 26   29.69
 1959 11 27   18.93
 1959 11 28   15.85
 1959 11 29   45.90
 1959 11 30   14.43
 1959 12  1    9.94
 1959 12  2    8.28
 1959 12  3   14.90
 1959 12  4    8.28
 1959 12  5   17.39
 1959 12  6   42.70
 1959 12  7   26.14
 1959 12  8   16.80
 1959 12  9   14.31
 1959 12 10   15.97
 1959 12 11   10.17
 1959 12 12   18.69
 1959 12 13    4.26
 1959 12 14    5.91
 1959 12 15   27.68
 1959 12 16   17.03
 1959 12 17    3.19
 1959 12 18   12.66
 1959 12 19   26.26
 1959 12 20    3.43
 1959 12 21   36.67
 1959 12 22   23.30
 1959 12 23   18.45
 1959 12 24   22.95
 1959 12 25   22.59
 1959 12 26   20.35
 1959 12 27   21.17
 1959 12 28   14.55
 1959 12 29   22.36
 1959 12 30   31.70
 1959 12 31    4.26
 1960  1  1    7.57
 1960  1  2   14.08
 1960  1  3   29.10
 1960  1  4    8.52
 1960  1  5    4.26
 1960  1  6   39.51
 1960  1  7   10.76
 1960  1  8   22.47
 1960  1  9   48.50
 1960  1 10   45.66
 1960  1 11   24.84
 1960  1 12   47.79
 1960  1 13   46.25
 1960  1 14   21.41
 1960  1 15   45.78
 1960  1 16   20.23
 1960  1 17   60.21
 1960  1 18   17.62
 1960  1 19   17.98
 1960  1 20   32.65
 1960  1 21   20.23
 1960  1 22   41.05
 1960  1 23   23.78
 1960  1 24   17.27
 1960  1 25   21.17
 1960  1 26   15.50
 1960  1 27   37.50
 1960  1 28   10.76
 1960  1 29    9.94
 1960  1 30    7.69
 1960  1 31   13.13
 1960  2  1   52.76
 1960  2  2   15.85
 1960  2  3   19.52
